MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
NORGOS_clean,[Co][Ba],[C][=Branch1][C][=O][Branch1][C][OH0][C][Branch1][C][CH0][Branch1][=Branch1][C][=Branch1][C][=O][OH0][CH2],-3.4126033669364246,1.5695323278000002,0.9510719088,4.94677,3.43492,4.94677,1.7289,141.415,81.7948,0.0,0.0,0.4202,0.243045,0.0,"Ba,Co",Yes,"Ba,Co"
NORJEL_clean,[Cd],[C][=Branch1][#Branch2][=C][\C][=C][C][=N][C][=C][Ring1][=Branch1][/C][=C][C][=N][C][=C][Ring1][=Branch1],-2.6220638959430853,2.3980425963,2.8411464406,5.31637,3.35897,5.31637,1.32593,596.751,450.061,0.0,0.0,0.4528,0.341496,0.0,Cd,Yes,Cd
NOSHIO_clean,[U],[P][=Branch1][C][=O][Branch1][C][OH0][Branch1][C][OH0][C][=C][Branch2][Ring1][Ring2][C][=C][Branch1][Branch2][C][Branch1][C][O][=C][Ring1][#Branch1][P][=Branch1][C][=O][Branch1][C][OH0][OH0][O],-4.354184881703358,0.5548532284000001,3.0703507653,5.46118,3.24444,5.46118,1.79774,0.0,0.0,1325.4,737.259,0.5886,0.327411,0.0,U,Yes,U
NUBPIL_clean,[Cu],[C][=Branch2][Ring1][=Branch1][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][N][C][=N][C][=C][Ring1][Branch1],-4.674763557045932,0.3187103566,15.6590879828,11.57277,9.78079,11.57277,0.608967,2225.04,3653.8,0.0,0.0,0.7688,1.26247,0.0,Cu,Yes,Cu
NUCCEV_clean,[Cu],[C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][Branch1][N][C][C][Branch1][C][C][=N][NH1][C][=Ring1][=Branch1][C][=C][Ring1][S],-3.340807593323174,2.0935102723,7.1202822472,6.52615,3.99784,6.52615,1.00465,1502.03,1495.08,0.0,0.0,0.556,0.553427,0.0,Cu,Yes,Cu
NUCPEI_clean,[Zn],[C][=Branch2][Branch1][O][=C][C][=Branch2][Ring2][P][=C][C][Branch2][Ring2][Branch2][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][O][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-3.6670164891837738,2.4898627555,9.2979899497,6.7664,4.45805,6.7664,1.03972,2105.55,2025.11,0.0,0.0,0.6338,0.609585,0.0,Zn,Yes,Zn
NUCPIM_clean,[Zn],[O][=C][Branch1][C][OH0][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch2][Ring1][Branch2][C][=C][C][Branch1][S][C][=C][CH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][#C][C][=Branch1][C][=O][OH0],-3.627730712944191,2.5796656696,8.9813583962,6.80799,4.4618,6.75728,1.08855,2111.95,1940.16,0.0,0.0,0.652,0.598964,0.0,Zn,Yes,Zn
NUCREJ_clean,[Zn],[OH0][C][=Branch1][C][=O][C][N][C][=C][N][=C][Ring1][Branch1][C][=N][C][=C][N][Ring1][Branch1][C][C][=Branch1][C][=O][OH0],-4.955052789769689,0.1442118331,1.2435762885,4.13308,3.35735,4.13308,1.63646,223.934,136.841,0.0,0.0,0.4364,0.266673,0.0,Zn,Yes,Zn
NUCYAN_clean,[Eu],[O][Branch2][Ring2][Ring1][C][=C][Branch1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][OH0][C],-2.666564817397297,1.9956487948,2.0342615239,4.98599,4.20846,4.98599,1.48214,662.288,446.845,0.0,0.0,0.4874,0.328848,0.0,Eu,Yes,Eu
NUCYER_clean,[Gd],[O][Branch2][Ring2][Ring1][C][=C][Branch1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][OH0][C],-3.4685517401208505,1.5933486053,2.0123508547,4.96656,4.20041,4.96656,1.49997,657.943,438.637,0.0,0.0,0.4852,0.323473,0.0,Gd,Yes,Gd
NUCYIV_clean,[Dy],[O][Branch2][Ring2][Ring1][C][=C][Branch1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][OH0][C],-2.914570269991139,1.8432301971,1.9727111909,4.97799,4.21601,4.96375,1.53207,652.698,426.025,0.0,0.0,0.477,0.311344,0.0,Dy,Yes,Dy
NUDLAB_clean,[Zn][Fe],[N][=Branch2][Ring1][Branch1][=C][\C][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][OH0][C][C][=Branch1][C][=O][OH0][/C@@][CH0][CH0][C@][Ring1][Ring2][Branch2][Ring1][=Branch1][/N][=C][/C][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][OH0][C][C][=Branch1][C][=O][OH0][C][C][C][C][Ring2][Ring1][Branch1],-3.9475061334994734,1.0299617529,4.6712478991,6.59183,6.26977,6.57302,1.22444,1079.67,881.768,0.0,0.0,0.531,0.433667,0.0,"Zn,Fe",Yes,Zn
NUDLEF_clean,[Fe][Cd],[CH0][C@@][Branch2][Ring1][S][C][C][C][C][CH0][Branch1][Ring2][CH0][Ring1][#Branch1][/N][=C][/C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Branch1][=C][Ring1][=Branch2][OH0][C][NH0][/C][=C][/C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][\-Ring1][=Branch1][=O][C][C][=Branch1][C][=O][OH0],-3.1271610518291566,1.6310297924,5.7417334009,8.75721,7.78778,8.74627,1.19678,1224.87,1023.47,99.9871,83.5467,0.567,0.473771,0.0,"Cd,Fe",Yes,"Cd,Fe"
NUFBEX_clean,[Zn],[C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][Branch1][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][OH0],-2.988547978052885,2.5697079017,5.294217895,8.49623,5.29107,8.49623,1.23125,1460.16,1185.92,0.0,0.0,0.5628,0.457098,0.0,Zn,Yes,Zn
NUFBUN_clean,[Zn],[C][=C][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch2][Ring2][Ring2][=C][C][=Branch1][#Branch2][=C][Ring2][Ring1][C][C][=Branch1][C][=O][OH0][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-3.804169508269613,2.4040047415,7.8021719673,7.53238,5.74054,7.52156,1.07363,1972.83,1837.54,0.0,0.0,0.6478,0.603375,0.0,Zn,Yes,Zn
NUFCAU_clean,[Zn],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring2][Ring1][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],-2.7504836841983376,4.4798507079,11.548056732,9.94144,7.33631,9.94144,0.845072,2116.0,2503.93,0.0,0.0,0.7364,0.871405,0.0,Zn,Yes,Zn
NUGROX_clean,[W][Cu],[N][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][=C][C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][=C][C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][=C][Ring1][S],-4.9560328822651565,0.1697628076,6.0148109422,7.91316,6.30977,7.91316,1.24187,1907.41,1535.92,0.0,0.0,0.6464,0.520505,0.0,"W,Cu",No, 
NUHNUA_clean,[Co],[C][=C][Branch1][#Branch1][C][=C][C][=N][Ring1][=Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N],-2.8043853604022395,4.5607927591,7.6172994287,5.91571,3.87698,4.38862,0.866172,1483.02,1712.15,0.0,0.0,0.5628,0.649756,0.0,Co,Yes,Co
NUHPAI_clean,[Zn],[N][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N],-2.7430514611477297,4.6583279624,7.6517059582,5.92167,3.93075,4.42412,0.871868,1496.53,1716.46,0.0,0.0,0.5834,0.669138,0.0,Zn,Yes,Zn
NUHQIS_clean,[Eu][Tb],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-1.159077546970259,4.8462987282,6.6847068124,6.54623,4.66095,6.54623,1.20529,1894.68,1571.97,0.0,0.0,0.5972,0.495483,0.0,"Tb,Eu",Yes,"Tb,Eu"
NUHQOY_clean,[Eu][Tb],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-0.9194709156196798,4.8818074288,6.6786753312,6.53062,4.6635,6.53062,1.21249,1899.32,1566.47,0.0,0.0,0.5942,0.490068,0.0,"Tb,Eu",Yes,"Tb,Eu"
NUHQUE_clean,[Eu][Tb],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-0.5947646612543891,4.8303892103,6.6572922254,6.55171,4.68685,6.54808,1.21067,1893.64,1564.13,0.0,0.0,0.5964,0.492619,0.0,"Tb,Eu",Yes,"Tb,Eu"
NUHRAL_clean,[Eu][Tb],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-0.946088357141827,4.8062366885,6.6549770424,6.51247,4.65457,6.51247,1.22333,1897.36,1550.98,0.0,0.0,0.5928,0.484579,0.0,"Tb,Eu",Yes,"Tb,Eu"
NUHZAS_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][=N][C][=C][C][=Branch1][O][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][N][OH0],-3.803812757316408,0.9159194735,2.5711437976,4.59282,3.63902,4.53366,1.44559,429.681,297.236,0.0,0.0,0.4222,0.292061,0.0,Zn,Yes,Zn
NUNCEG_clean,[Li],[Si][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-3.888176492953823,1.922848116,9.1981796865,6.32724,4.08141,6.24551,0.841857,1844.22,2190.65,0.0,0.0,0.5678,0.674462,0.0,"Si,Li",Yes,Li
NUNNUH_clean,[Ni],[C][=Branch2][Ring1][=Branch1][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-4.34761633145394,0.7020550322,9.8376019198,6.00836,4.32228,5.9546,0.799722,2197.7,2748.08,0.0,0.0,0.6854,0.857048,0.0,Ni,Yes,Ni
NUNPAP_clean,[Ni],[C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-4.368808966488267,0.6106825608,9.6032829685,6.01151,4.33549,6.00656,0.794607,2195.03,2762.41,0.0,0.0,0.6796,0.855265,0.0,Ni,Yes,Ni
NUNSIA_clean,[Ag],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][N][C][C][C][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1],-3.9878252631800666,1.0675533548,3.3360091377,4.82032,4.25115,4.82032,1.27602,836.789,655.783,0.0,0.0,0.4866,0.381343,0.0,Ag,No, 
NURMUJ_clean,[Zn],[C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-1.5139083037588146,7.0620750821,6.9939069902,4.39424,3.64857,4.38802,1.20073,1518.88,1264.97,0.0,0.0,0.6332,0.527347,0.0,Zn,Yes,Zn
NUSSEA_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][Branch2][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],-1.9994314465499616,2.0764871302,2.3704531791,4.72535,2.81491,4.72535,1.61885,0.0,0.0,553.204,341.727,0.4966,0.306761,0.0,Zn,Yes,Zn
NUTYEI_clean,[Eu],[C][=Branch1][C][=O][Branch2][Ring2][#Branch1][C][=C][C][=Branch2][Ring1][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],-3.8990094769300354,1.0559765377,11.7507331877,13.08518,12.35732,13.03987,0.787627,1749.9,2221.74,0.0,0.0,0.7456,0.946641,0.0,Eu,No, 
NUTYIM_clean,[Tb],[C][=Branch1][C][=O][Branch2][Ring2][#Branch1][C][=C][C][=Branch2][Ring1][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],-4.169075316124472,0.7693545422,11.4885121103,13.08434,12.35689,13.08434,0.80193,1745.22,2176.28,0.0,0.0,0.7446,0.92851,0.0,Tb,No, 
NUWVIM_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][Branch1][C][C][=N][NH1][C][=Ring1][=Branch1][C][OH0],-3.659157468921741,1.6034179781,4.0979829423,4.95462,3.8636,4.94993,1.17037,724.517,619.05,9.52012,8.13429,0.4914,0.419868,0.0,Zn,No, 
OBAFEF_clean,[Tb][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-3.7807089443416872,0.7826968409,1.9435309941,4.96935,4.01792,4.92296,2.37845,904.645,380.351,0.0,0.0,0.4776,0.200803,0.0,"Cu,Tb",Yes,"Cu,Tb"
OBAFIJ_clean,[Tb][Cu],[C][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][OH0],-2.3754477147032644,1.1490118991,1.9620134338,5.23118,4.64394,5.22975,2.3889,967.64,405.056,0.0,0.0,0.4836,0.202436,0.0,"Cu,Tb",Yes,Cu
OBAFOP_clean,[Tb][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-2.623835636150735,1.2565274783,1.8772901117,5.00648,4.01028,4.65887,2.41546,964.282,399.213,0.0,0.0,0.4784,0.198058,0.0,"Cu,Tb",Yes,"Cu,Tb"
OBEDEE_clean,[Ag],[N][#C][C][=C][C][=C][Branch2][Ring1][#C][C][Branch1][C][O][Branch1][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N][C][=C][Ring2][Ring1][Branch2],-4.137197414924439,1.0565439361,8.2834701626,5.83756,4.97252,5.83756,0.932431,2005.16,2150.46,0.0,0.0,0.6298,0.675439,0.0,Ag,Yes,Ag
OBIBAF_clean,[Mg],[C][=Branch2][Branch1][Branch2][=C][Branch2][Branch1][Ring1][C][=Branch2][Ring1][=C][=C][Branch2][Ring1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][C][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][C][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-3.165272918409415,2.716369949,8.5963314589,6.94508,5.04977,5.92375,0.848313,1610.41,1898.37,0.0,0.0,0.6028,0.710587,0.0,Mg,Yes,Mg
OBIBEJ_clean,[Ca],[C][C][=C][Branch2][Ring1][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][Branch1][C][C][=C][Branch2][Ring1][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][Branch1][C][C][=C][Ring2][Ring1][=C][C][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],-3.192827034879923,4.2802210045,9.3481480746,8.27924,5.80407,6.33414,0.828843,1754.26,2116.52,0.0,0.0,0.601,0.725107,0.0,Ca,Yes,Ca
OBIBOT_clean,[Ba],[O][Branch2][Branch1][#Branch2][C][C][=C][Branch2][Branch1][Ring1][C][Branch2][Ring1][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Branch1][C][C][C][=Branch1][=Branch1][=C][Ring2][Ring1][C][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],-2.195707194030568,4.70989646,5.5217434056,6.67176,5.057,6.67176,1.21046,1489.16,1230.24,0.0,0.0,0.5556,0.458998,0.0,Ba,Yes,Ba
OBODEQ_clean,[Nd],[C][=Branch1][C][=O][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],-1.2696724377489912,6.4120342215,5.9286014558,5.13358,4.46715,5.12837,1.36036,1938.87,1425.26,0.0,0.0,0.5966,0.43856,0.0,Nd,Yes,Nd
OBOGUK_clean,[Zn],[C][=Branch2][Branch1][N][=C][C][=Branch2][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=C][C][=Branch2][Ring1][#C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-3.8159676070093584,1.532998576,12.6126565579,8.65239,7.8304,8.65239,0.77452,2430.14,3137.61,0.0,0.0,0.7298,0.942262,0.0,Zn,Yes,Zn
OBUBOC_manual,[Cu][Ce],[C][=Branch1][C][=O][Branch1][C][OH0][C][O][C][C][=Branch1][C][=O][OH0],-5.109892099079919,0.1145907581,3.1077437087,8.45577,7.46863,8.45577,1.46042,1170.56,801.525,0.571901,0.391601,0.5536,0.37907,0.0,"Cu,Ce",Yes,Cu
OBUFIB_SL,[Zn],[O][=C][Branch1][C][OH0][/C][=C][Branch1][=Branch1][/C][=Branch1][C][=O][OH0][\C][C][=Branch1][C][=O][OH0],-4.167167403089982,0.8036275558,2.9957474837,4.69226,3.94966,4.47162,1.56841,881.672,562.145,0.0,0.0,0.426,0.271613,0.0,Zn,No, 
OCACUR_clean,[Co],[O][=C][Branch1][C][OH0][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][N][C][=Branch1][C][=O][OH0],-2.457214395564004,5.5556531357,6.4326819478,5.50745,4.89061,5.44518,1.25128,1937.07,1548.08,0.0,0.0,0.5884,0.47024,0.0,Co,Yes,Co
OCAQOY_clean,[Ni][V],[C][=N][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Ring1][N],-0.4095873237667794,3.0354547283,1.9365034604,4.53686,3.80641,4.53372,1.60935,541.33,336.366,0.0,0.0,0.3906,0.242707,0.0,"Ni,V",Yes,"Ni,V"
OCAWAT_clean,[Cd],[Si][Branch1][C][C][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-2.5120362595482315,3.7742809061,3.3789759616,5.70065,4.00684,5.61058,1.58378,1148.22,724.987,0.0,0.0,0.5174,0.326687,0.0,"Cd,Si",Yes,Cd
OCINIA_clean,[Zn],[C][=Branch2][Ring1][=Branch1][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-2.943682223796711,2.6955237925,3.2542698979,5.60901,3.32165,5.60901,1.53578,1179.07,767.736,0.0,0.0,0.5314,0.346013,0.0,Zn,Yes,Zn
OCIVIH_clean,[Pr][Co],[O][=C][Branch1][S][C][=N][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],-3.516240160521485,2.1003629118,3.2618121481,7.04534,3.22991,7.04534,1.52336,0.0,0.0,602.852,395.739,0.4844,0.317981,0.0,"Pr,Co",Yes,Co
OCUQIN_clean,[V],[C][Branch1][O][C][C][P][=Branch1][C][=O][Branch1][C][OH0][OH0][P][=Branch1][C][=O][Branch1][C][OH0][OH0],-0.7181579158484767,6.6533952352,3.480456701,5.33125,3.14528,5.07457,1.48509,0.0,0.0,1059.52,713.44,0.5218,0.35136,0.0,V,Yes,V
OCUSIP_clean,[V],[C][Branch1][=Branch2][P][=Branch1][C][=O][Branch1][C][OH0][OH0][C][P][=Branch1][C][=O][Branch1][C][OH0][OH0],-0.3175047399827558,6.5978250908,3.3892016484,5.39686,4.96775,5.37929,1.58503,1157.95,730.556,0.0,0.0,0.5014,0.316334,0.0,V,Yes,V
ODAGEI_clean,[Ag],[N][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=Branch1][Branch1][=C][S][Ring1][Branch1][C][=C][Branch2][Ring1][=N][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][=C][Branch1][=Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1][S][C][=Ring1][O][O][C],-4.746339786292838,0.2528628991,2.6687026877,7.62962,3.29107,7.62962,1.34136,0.0,0.0,632.034,471.19,0.4724,0.35218,0.0,Ag,No, 
ODEZAB_clean,[Cu],[C][=Branch1][C][=O][Branch2][Branch1][#C][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=C][C][=C][C][=Branch2][Ring2][Ring2][=C][Branch1][O][C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][O][C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][O][C][OH0],-4.024581059666026,1.2054861318,13.2036637616,11.63192,4.40592,11.61962,0.799101,2103.64,2632.5,6.44431,8.06445,0.6938,0.868225,0.0,Cu,Yes,Cu
ODIMAQ_clean,[Zn][Sm],[O][=C][Branch1][C][OH0][C][O][C][C][=Branch1][C][=O][OH0],-4.913124306151482,0.1799252992,2.7212883534,8.52073,7.26741,8.52073,1.44329,1085.87,752.358,0.0,0.0,0.5848,0.405186,0.0,"Zn,Sm",Yes,Zn
ODIXEG_clean,[Zn],[Si][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-4.4195757203912045,0.5459005490000001,17.2368501345,10.36031,7.47097,10.26209,0.552173,2299.01,4163.57,0.0,0.0,0.7816,1.4155,0.0,"Zn,Si",Yes,Zn
