MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,metal_ids,metal_oms_flags,linker_ids
QUDGED_clean,[Zn],[C][=C][Branch2][Ring1][Branch2][C][=C][C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=N][Ring1][#C][C][=Branch1][C][=O][OH0],-0.7712723702214337,-0.7712784744325123,1.9523167619788981,0.5792172170664488,1.0422782934730128,0.6219862236945674,-1.4355586280573,1.5084931771723469,2.2467446610860535,-0.4723287580722015,-0.43100109146521265,1.88320537313825,1.508928948937149,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 38, 67, 38, 47, 24, 47, 37, 72, 47, 24, 47, 24, 37, 37, 47, 27, 67, 20, 47, 20, 47, 28, 59, 27, 67, 4, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUDJOP_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][O][C][=C][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][=Branch2][=C][C][Ring1][=Branch2][=C][Ring2][Ring1][C][C][=Branch1][C][=O][OH0][OH0],0.9075909776611812,1.6574859475880064,0.10741225687832387,-0.247366845054686,-0.16561006775641296,-0.23346559540530556,-0.49394800620482787,0.7464060956239674,0.3625170249795832,-0.4723287580722015,-0.43100109146521265,0.23479954865024238,0.017122533867410507,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 61, 47, 24, 47, 24, 37, 2, 47, 24, 67, 20, 47, 20, 47, 28, 59, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 20, 21, 24, 47, 67, 21, 24, 68, 67, 47, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUFKIN_clean,[Co],[NH1][C][=N][C][=C][Ring1][Branch1][N][=C][N][=C][Ring1][=Branch1][N],1.475979925430003,0.06555419661360944,-0.8808771268945144,-0.6780346230561525,-1.0572716026533209,-0.6757646762797332,0.48785871488038995,-1.4132139926810485,-1.001029708917485,1.3596888793452904,1.0875718469419937,-1.032657197608355,-0.5247084345913595,-0.025221413132076057,Co,Yes,Co,"[10, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[56, 47, 27, 47, 24, 67, 37, 57, 24, 57, 24, 67, 20, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUFTAM_clean,[Na][Cu],[C][=C][C][Branch1][=Branch2][S][Branch1][C][OH0][Branch1][C][OH0][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=N][OH0],-0.2369212553926921,0.13506571652555135,-0.7630123421775004,-0.5917248674706292,-0.16247394095599788,-0.5792098124834157,0.5526751824284257,-0.4220990217999357,-0.578265571362968,-0.4723287580722015,-0.43100109146521265,-1.2231317367230596,-0.564479376311171,-0.025221413132076057,"Cu,Na",Yes,"Cu,Na","[31, 13, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 47, 37, 21, 72, 37, 47, 59, 37, 47, 59, 59, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 67, 27, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUFXIZ_clean,[Zn],[C][=N][C][=C][N][Ring1][Branch1][C][C][O][C][C][N][C][=N][C][=C][Ring1][Branch1],0.36377524360976005,-0.33427129066401645,-0.9631817331338521,-0.6770915013403386,-0.6766077677450212,-0.6667820874748737,0.3811773197870242,-1.0324906463321373,-0.8295127291452076,-0.4723287580722015,-0.43100109146521265,-1.404705596439881,-0.5613655573808831,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 27, 47, 24, 57, 67, 37, 47, 47, 61, 47, 47, 57, 47, 27, 47, 24, 67, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUGBUQ_clean,[Ag],[N][=C][N][=C][N][Ring1][Branch1][C][C][=C][C][=C][Branch1][=Branch2][C][N][N][=C][N][=C][Ring1][Branch1][C][=C][Ring1][N],-2.1324776904474696,-1.282482637845178,-1.1790155802600952,-0.8660010399920132,-0.7888929896830223,-0.8605725336644586,1.0359348972430245,-1.4132139926810485,-1.001029708917485,-0.19256949178770383,-0.2333687691095697,-1.511513749214482,-0.6733693595574508,-0.025221413132076057,Ag,Yes,Ag,"[1, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[57, 24, 57, 24, 57, 67, 37, 47, 47, 24, 47, 24, 37, 21, 47, 57, 57, 24, 57, 24, 67, 37, 47, 24, 67, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUHMOX_clean,[Gd],[C][=Branch1][C][=O][OH0],2.2088551393440885,-0.21803133765382057,-1.135253323141375,-0.70265179406952,-0.7296800299452797,-0.693002788494412,4.026619453125198,-1.4132139926810485,-1.001029708917485,0.5401554987045859,-0.03500625559401801,-1.986810029061456,-0.9057307148929543,-0.025221413132076057,Gd,Yes,Gd,"[19, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUMJEP_clean,[Dy],[C][=Branch1][C][=O][Branch2][Ring2][=C][C][=C][C][=Branch2][Ring1][Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],0.7301096981037613,-0.13934515758538388,-1.0897601622441728,-0.6310423128927592,-1.011910223262743,-0.6195431135214239,1.0435373373336871,-1.4132139926810485,-1.001029708917485,0.5683739019356564,0.30268656072851174,-1.4474288575497216,-0.6661560523952013,-0.025221413132076057,Dy,No, ,"[14, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 24, 47, 24, 47, 21, 67, 38, 24, 47, 20, 68, 24, 67, 20, 61, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 61, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUNWAZ_clean,[Zn],[C][=Branch1][C][=O][Branch2][#Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C@H1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][Ring1][S][=C][Branch2][Ring1][C][C][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Branch1][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][Ring2][Ring2][=N][=Ring1][S][OH0],-0.17785423493057603,-0.10328462365957548,0.07303519180564186,-0.11026687898310636,-0.1293684941765147,-0.08531226196017745,-0.6394224485792478,0.3468326721397545,0.18970216502999862,-0.4723287580722015,-0.43100109146521265,-0.18175224717070074,0.0018405866778223115,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 1, 57, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 4, 47, 24, 41, 47, 24, 37, 1, 47, 24, 47, 24, 67, 20, 41, 37, 61, 47, 24, 47, 24, 47, 24, 67, 24, 67, 20, 47, 67, 72, 24, 38, 67, 47, 47, 4, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 47, 39, 47, 24, 47, 24, 47, 24, 67, 20, 39, 37, 61, 47, 24, 47, 24, 47, 24, 67, 24, 67, 20, 47, 68, 68, 27, 31, 72, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
QUPDEL_clean,[Gd],[OH0][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][OH0],1.8880860861136946,0.9122740492915525,-0.6478990101619273,-0.7818740181978794,-0.4390641985254887,-0.7754827090457076,1.573029777252479,-0.45100052545652225,-0.689211556695055,-0.4723287580722015,-0.43100109146521265,-0.7371546415986256,-0.6437748424253754,-0.025221413132076057,Gd,Yes,Gd,"[19, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[59, 47, 20, 47, 28, 15, 24, 15, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
